#AddPrincipalToRole,containerClass,containerName,role,principalNameOrDN,serviceName,useSharedTeam
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,JHA,PMO,60006677,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,JHA,开发代表,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,JHA,系统工程师,60008595,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,JHA,EE系统工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,JHA,软件工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,JHA,硬件工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,JHA,元器件工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,JHA,线束工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,JHA,结构工程师,60001904,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,JHA,认证工程师,60004939,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,JHA,热管理&仿真工程师,60002702,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,JHA,测试工程师,60004939,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,JHA,电芯PM,60002284,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,JHA,产品数据工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,JHA,标准化工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,JHA,制造代表,60000028,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,JHA,工艺工程师,60001405,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,JHA,设备工程师,60002223,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,JHA,工业工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,JHA,计划控制专员,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,JHA,物料控制专员,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,JHA,生产主管,60000028,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,JHA,采购代表,60003158,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,JHA,财务代表,60007723,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,JHA,成本工程师,60007723,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,JHA,客服代表,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,JHA,商务专员,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,JHA,售后工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,JHA,产品经理,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,JHA,产品决策委员会,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,JHA,EE浏览者,EE组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,JHA,SE组浏览者,SE组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,JHA,测试组浏览者,测试组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,JHA,工艺组浏览者,工艺组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,JHA,结构组浏览者,结构组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,JHA,客服组浏览者,客服组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,JHA,热管理仿真组浏览者,热管理仿真组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,JHA,设备组浏览者,设备组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,JHA,线束组浏览者,线束组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,JHA,制造组浏览者,制造组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,JHA,质量组浏览者,质量组,,
,,,,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,项目经理,60000018,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,项目经理,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,项目经理,60008167,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,项目助理,60004401,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,项目助理,60007040,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,项目助理,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,项目助理,60003033,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,项目助理,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,市场代表,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,市场代表,60008601,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,销售代表,60002613,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,销售代表,60008601,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,质量代表,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,产品质量工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,产品安全工程师,60006878,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,产品安全工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,可靠性工程师,60006878,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,可靠性工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,供应商质量管理工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,供应商质量管理工程师,60001863,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,供应商质量管理工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,PMO,60002509,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,PMO,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,PMO,60002646,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,开发代表,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,系统工程师,60001350,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,系统工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,系统工程师,60008596,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,EE系统工程师,60000044,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,EE系统工程师,60004889,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,EE系统工程师,60000109,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,EE系统工程师,60003133,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,软件工程师,60000441,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,软件工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,软件工程师,60008818,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,软件工程师,60001187,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,软件工程师,60007082,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,硬件工程师,60000173,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,硬件工程师,60009674,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,硬件工程师,60000094,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,元器件工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,线束工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,线束工程师,60007825,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,线束工程师,60000467,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,结构工程师,60002918,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,结构工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,结构工程师,60000360,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,结构工程师,60008597,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,结构工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,认证工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,认证工程师,60000454,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,认证工程师,60006520,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,热管理&仿真工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,热管理&仿真工程师,60002702,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,热管理&仿真工程师,60008811,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,热管理&仿真工程师,60009652,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,测试工程师,60000289,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,测试工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,测试工程师,60008780,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,测试工程师,60000134,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,测试工程师,60005336,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,测试工程师,60000365,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,测试工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,测试工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,电芯PM,60007667,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,电芯PM,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,电芯PM,60001240,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,电芯PM,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,产品数据工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,标准化工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,制造代表,60000040,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,制造代表,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,工艺工程师,60009655,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,工艺工程师,60004403,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,设备工程师,60001329,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,设备工程师,60001334,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,工业工程师,60002660,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,工业工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,工业工程师,60004627,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,计划控制专员,60002593,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,计划控制专员,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,物料控制专员,60002593,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,物料控制专员,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,生产主管,60000076,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,生产主管,60000040,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,采购代表,60003158,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,采购代表,60001912,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,财务代表,60007723,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,财务代表,60007573,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,成本工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,成本工程师,60007573,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,客服代表,60008455,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,商务专员,60002117,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,售后工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,售后工程师,60008455,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,售后工程师,60000051,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,产品经理,60000003,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,产品决策委员会,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,EE浏览者,EE组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,SE组浏览者,SE组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,测试组浏览者,测试组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,工艺组浏览者,工艺组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,结构组浏览者,结构组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,客服组浏览者,客服组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,热管理仿真组浏览者,热管理仿真组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,设备组浏览者,设备组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,线束组浏览者,线束组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,制造组浏览者,制造组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,SQE,质量组浏览者,质量组,,
,,,,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,XLM,项目经理,60002856,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,XLM,项目助理,60000198,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,XLM,市场代表,60008913,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,XLM,销售代表,60002994,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,XLM,质量代表,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,XLM,产品质量工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,XLM,产品安全工程师,60002147,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,XLM,可靠性工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,XLM,供应商质量管理工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,XLM,PMO,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,XLM,开发代表,60000403,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,XLM,系统工程师,60000403,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,XLM,EE系统工程师,60000125,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,XLM,软件工程师,60007566,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,XLM,硬件工程师,60000125,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,XLM,元器件工程师,60000125,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,XLM,线束工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,XLM,结构工程师,60000415,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,XLM,结构工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,XLM,认证工程师,60004939,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,XLM,热管理&仿真工程师,60000176,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,XLM,测试工程师,60004939,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,XLM,电芯PM,60002261,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,XLM,产品数据工程师,60000056,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,XLM,标准化工程师,60000056,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,XLM,制造代表,60009655,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,XLM,工艺工程师,60009655,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,XLM,设备工程师,60001337,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,XLM,工业工程师,60001305,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,XLM,计划控制专员,60002593,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,XLM,物料控制专员,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,XLM,生产主管,60000040,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,XLM,采购代表,60003158,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,XLM,财务代表,60007723,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,XLM,成本工程师,60007723,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,XLM,客服代表,60000051,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,XLM,商务专员,60000277,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,XLM,售后工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,XLM,产品经理,60000003,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,XLM,产品决策委员会,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,XLM,EE浏览者,EE组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,XLM,SE组浏览者,SE组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,XLM,测试组浏览者,测试组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,XLM,工艺组浏览者,工艺组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,XLM,结构组浏览者,结构组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,XLM,客服组浏览者,客服组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,XLM,热管理仿真组浏览者,热管理仿真组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,XLM,设备组浏览者,设备组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,XLM,线束组浏览者,线束组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,XLM,制造组浏览者,制造组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,XLM,质量组浏览者,质量组,,
,,,,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,FSE,项目经理,60002856,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,FSE,项目助理,60000198,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,FSE,市场代表,60008913,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,FSE,销售代表,60002994,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,FSE,质量代表,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,FSE,产品质量工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,FSE,产品安全工程师,60002147,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,FSE,可靠性工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,FSE,供应商质量管理工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,FSE,PMO,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,FSE,开发代表,60000403,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,FSE,系统工程师,60000403,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,FSE,EE系统工程师,60000125,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,FSE,软件工程师,60007566,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,FSE,硬件工程师,60000125,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,FSE,元器件工程师,60000125,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,FSE,线束工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,FSE,结构工程师,60000415,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,FSE,结构工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,FSE,认证工程师,60004939,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,FSE,热管理&仿真工程师,60000176,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,FSE,测试工程师,60004939,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,FSE,电芯PM,60002261,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,FSE,产品数据工程师,60000056,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,FSE,标准化工程师,60000056,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,FSE,制造代表,60009655,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,FSE,工艺工程师,60009655,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,FSE,设备工程师,60001337,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,FSE,工业工程师,60001305,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,FSE,计划控制专员,60002593,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,FSE,物料控制专员,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,FSE,生产主管,60000040,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,FSE,采购代表,60003158,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,FSE,财务代表,60007723,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,FSE,成本工程师,60007723,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,FSE,客服代表,60000051,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,FSE,商务专员,60000277,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,FSE,售后工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,FSE,产品经理,60000003,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,FSE,产品决策委员会,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,FSE,EE浏览者,EE组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,FSE,SE组浏览者,SE组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,FSE,测试组浏览者,测试组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,FSE,工艺组浏览者,工艺组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,FSE,结构组浏览者,结构组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,FSE,客服组浏览者,客服组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,FSE,热管理仿真组浏览者,热管理仿真组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,FSE,设备组浏览者,设备组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,FSE,线束组浏览者,线束组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,FSE,制造组浏览者,制造组,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,FSE,质量组浏览者,质量组,,
,,,,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GBD,项目经理,60000007,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GBD,项目助理,60000281,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GBD,市场代表,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GBD,销售代表,60001992,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GBD,销售代表,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GBD,质量代表,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GBD,产品质量工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GBD,产品安全工程师,60006878,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GBD,产品安全工程师,60000067,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GBD,可靠性工程师,60000067,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GBD,供应商质量管理工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GBD,供应商质量管理工程师,60001861,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GBD,PMO,60006677,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GBD,PMO,60008598,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GBD,开发代表,60008595,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GBD,系统工程师,60008595,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GBD,系统工程师,60000072,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GBD,EE系统工程师,60000069,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GBD,软件工程师,60004880,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GBD,硬件工程师,60006507,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GBD,元器件工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GBD,线束工程师,60000888,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GBD,结构工程师,60000415,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GBD,结构工程师,60008817,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GBD,认证工程师,60000517,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GBD,热管理&仿真工程师,60002709,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GBD,热管理&仿真工程师,60008319,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GBD,测试工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GBD,电芯PM,60002257,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GBD,产品数据工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GBD,标准化工程师,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GBD,制造代表,,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GBD,工艺工程师,60008787,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GBD,设备工程师,60002223,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GBD,工业工程师,60006505,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GBD,计划控制专员,60002593,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GBD,计划控制专员,60001019,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GBD,物料控制专员,60002593,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GBD,生产主管,60001075,,
AddPrincipalToRole,wt.pdmlink.PDMLinkProduct,GBD,采购代表,60003158,,
